player_id,year,player_age,ab,pa,hit,single,double,triple,home_run,strikeout,walk,k_percent,bb_percent,batting_avg,slg_percent,on_base_percent,on_base_plus_slg,b_rbi,b_total_bases,r_total_caught_stealing,r_total_stolen_base,b_sac_fly,last_name,first_name
686823,2023,25,432,455,115,86,24,0,5,57,16,12.5,3.5,0.266,0.356,0.299,0.655,41,154,5,13,2,Brennan, Will
686894,2023,24,367,410,75,43,19,0,13,116,36,28.3,8.8,0.204,0.362,0.283,0.645,42,133,4,11,2,Wiemer, Joey
687263,2023,22,289,329,65,39,17,0,9,77,20,23.4,6.1,0.225,0.377,0.308,0.685,34,109,1,5,3,Neto, Zach
687952,2023,23,222,241,60,40,7,0,13,69,14,28.6,5.8,0.27,0.477,0.328,0.805,37,106,0,2,0,Encarnacion-Strand, Christian
691023,2023,21,420,465,116,79,19,2,16,104,37,22.4,8.0,0.276,0.445,0.342,0.787,51,187,4,7,2,Walker, Jordan
693049,2023,24,245,263,53,39,9,0,5,71,12,27.0,4.6,0.216,0.314,0.257,0.571,19,77,3,4,2,Colás, Oscar
807799,2023,29,537,580,155,104,33,3,15,81,34,14.0,5.9,0.289,0.445,0.338,0.783,72,239,0,8,2,Yoshida, Masataka
444482,2024,36,236,260,63,44,11,0,8,54,22,20.8,8.5,0.267,0.415,0.335,0.75,28,98,0,2,0,Peralta, David
453568,2024,37,449,499,115,74,24,5,12,86,43,17.2,8.6,0.256,0.412,0.329,0.741,52,185,2,6,1,Blackmon, Charlie
456781,2024,36,283,309,81,60,13,0,8,65,22,21.0,7.1,0.286,0.417,0.343,0.76,35,118,1,2,1,Solano, Donovan
457705,2024,37,448,515,104,65,18,1,20,133,58,25.8,11.3,0.232,0.411,0.328,0.739,50,184,2,3,2,McCutchen, Andrew
457759,2024,39,460,539,119,84,24,0,11,95,59,17.6,10.9,0.259,0.383,0.354,0.737,55,176,2,0,7,Turner, Justin
467793,2024,38,521,594,124,75,26,0,23,99,65,16.7,10.9,0.238,0.42,0.328,0.748,71,219,0,4,2,Santana, Carlos
500743,2024,35,307,337,87,60,21,0,6,34,23,10.1,6.8,0.283,0.41,0.337,0.747,36,126,2,8,2,Rojas, Miguel
502054,2024,36,440,478,109,77,20,3,9,106,35,22.2,7.3,0.248,0.368,0.305,0.673,39,162,3,7,1,Pham, Tommy
502110,2024,36,434,495,102,61,24,1,16,141,49,28.5,9.9,0.235,0.406,0.32,0.726,69,176,0,0,2,Martinez, J.D.
502671,2024,36,599,654,147,91,33,1,22,173,47,26.5,7.2,0.245,0.414,0.302,0.716,65,248,0,11,2,Goldschmidt, Paul
514888,2024,34,628,682,185,134,31,0,20,119,47,17.4,6.9,0.295,0.439,0.35,0.789,65,276,7,22,0,Altuve, Jose
516782,2024,35,335,370,90,67,13,3,7,81,27,21.9,7.3,0.269,0.388,0.327,0.715,40,130,1,16,2,Marte, Starling
518595,2024,35,307,341,73,42,16,0,15,89,24,26.1,7.0,0.238,0.436,0.302,0.738,48,134,0,1,4,d'Arnaud, Travis
518692,2024,34,542,638,153,94,35,2,22,100,78,15.7,12.2,0.282,0.476,0.378,0.854,89,258,2,9,8,Freeman, Freddie
518735,2024,35,215,243,49,30,10,0,9,46,24,18.9,9.9,0.228,0.4,0.304,0.704,27,86,0,1,1,Grandal, Yasmani
518792,2024,34,228,258,48,24,12,2,10,53,22,20.5,8.5,0.211,0.412,0.288,0.7,37,94,0,5,3,Heyward, Jason
518934,2024,35,201,228,41,34,5,0,2,35,19,15.4,8.3,0.204,0.259,0.269,0.528,26,52,1,0,6,LeMahieu, DJ
519203,2024,34,337,375,77,57,12,0,8,65,27,17.3,7.2,0.228,0.335,0.301,0.636,35,113,0,0,2,Rizzo, Anthony
519317,2024,34,417,459,97,50,20,0,27,143,38,31.2,8.3,0.233,0.475,0.298,0.773,72,198,0,0,2,Stanton, Giancarlo
521692,2024,34,590,652,160,105,28,0,27,129,44,19.8,6.7,0.271,0.456,0.33,0.786,104,269,0,0,6,Perez, Salvador
527038,2024,32,214,242,44,28,12,0,4,33,20,13.6,8.3,0.206,0.318,0.277,0.595,26,68,0,0,5,Flores, Wilmer
542303,2024,33,606,688,183,113,31,0,39,170,74,24.7,10.8,0.302,0.546,0.378,0.924,104,331,0,1,4,Ozuna, Marcell
543257,2024,34,208,245,44,33,8,0,3,58,34,23.7,13.9,0.212,0.293,0.322,0.615,16,61,0,3,2,Grossman, Robbie
543309,2024,34,246,263,54,26,10,1,17,74,15,28.1,5.7,0.22,0.476,0.263,0.739,45,117,0,2,1,Higashioka, Kyle
543510,2024,34,214,233,50,33,9,0,8,56,13,24.0,5.6,0.234,0.388,0.279,0.667,31,83,0,1,4,McCann, James
543685,2024,34,206,238,45,35,10,0,0,35,23,14.7,9.7,0.218,0.267,0.307,0.574,14,55,1,6,4,Rendon, Anthony
543760,2024,33,650,718,154,102,27,2,23,105,64,14.6,8.9,0.237,0.391,0.308,0.699,74,254,3,8,1,Semien, Marcus
543807,2024,34,545,614,120,79,19,3,19,115,60,18.7,9.8,0.22,0.371,0.303,0.674,56,202,1,16,2,Springer, George
543877,2024,33,294,315,65,48,10,0,7,65,11,20.6,3.5,0.221,0.327,0.248,0.575,27,96,1,3,4,Vázquez, Christian
545121,2024,32,272,303,67,50,16,0,1,31,19,10.2,6.3,0.246,0.316,0.295,0.611,30,86,4,9,5,Vargas, Ildemaro
545341,2024,32,254,279,74,40,20,2,12,46,20,16.5,7.2,0.291,0.528,0.348,0.876,46,134,0,0,2,Grichuk, Randal
547180,2024,31,550,631,157,85,42,0,30,138,76,21.9,12.0,0.285,0.525,0.373,0.898,87,289,4,7,2,Harper, Bryce
553869,2024,33,325,351,86,60,20,0,6,69,20,19.7,5.7,0.265,0.382,0.313,0.695,39,124,0,0,2,Díaz, Elias
553993,2024,32,571,640,146,86,28,2,30,176,49,27.5,7.7,0.256,0.469,0.319,0.788,101,268,1,2,11,Suárez, Eugenio
570482,2024,32,432,461,108,79,19,1,9,72,23,15.6,5.0,0.25,0.361,0.286,0.647,52,156,0,0,5,Urshela, Gio
571448,2024,33,578,635,157,118,23,0,16,92,44,14.5,6.9,0.272,0.394,0.325,0.719,71,228,2,2,7,Arenado, Nolan
571657,2024,33,215,242,46,27,13,1,5,49,19,20.2,7.9,0.214,0.353,0.293,0.646,25,76,5,3,2,Farmer, Kyle
571745,2024,33,380,423,79,55,12,0,12,126,40,29.8,9.5,0.208,0.334,0.286,0.62,44,127,0,0,1,Haniger, Mitch
571771,2024,32,362,393,83,55,16,0,12,77,27,19.6,6.9,0.229,0.373,0.281,0.654,42,135,0,0,3,Hernández, Enrique
571912,2024,33,135,154,24,18,4,0,2,52,13,33.8,8.4,0.178,0.252,0.268,0.52,8,34,0,2,1,Maile, Luke
571970,2024,33,237,293,55,23,17,0,15,77,45,26.3,15.4,0.232,0.494,0.358,0.852,48,117,0,1,6,Muncy, Max
572138,2024,32,355,405,83,56,13,1,13,111,47,27.4,11.6,0.234,0.386,0.321,0.707,42,137,0,0,3,Singleton, Jon
572191,2024,33,269,300,52,37,9,1,5,105,23,35.0,7.7,0.193,0.29,0.253,0.543,21,78,1,12,4,Taylor, Michael A.
572233,2024,33,479,552,120,68,26,0,26,133,55,24.1,10.0,0.251,0.468,0.335,0.803,84,224,2,2,8,Walker, Christian
572761,2024,38,137,157,32,21,7,0,4,51,15,32.5,9.6,0.234,0.372,0.314,0.686,15,51,2,0,2,Carpenter, Matt
573262,2024,33,428,474,99,56,16,9,18,124,38,26.2,8.0,0.231,0.437,0.302,0.739,57,187,2,3,1,Yastrzemski, Mike
575929,2024,32,301,358,79,47,17,0,15,96,45,26.8,12.6,0.262,0.468,0.38,0.848,36,141,1,4,0,Contreras, Willson
578428,2024,34,270,291,91,70,16,1,4,39,12,13.4,4.1,0.337,0.448,0.381,0.829,26,121,2,6,1,Iglesias, Jose
592178,2024,32,133,155,29,22,5,0,2,48,13,31.0,8.4,0.218,0.301,0.323,0.624,15,40,0,0,1,Bryant, Kris
592192,2024,35,393,462,95,68,20,0,7,96,51,20.8,11.0,0.242,0.346,0.344,0.69,42,136,0,7,5,Canha, Mark
592206,2024,32,606,659,154,97,30,4,23,139,41,21.1,6.2,0.254,0.431,0.311,0.742,86,261,2,6,2,Castellanos, Nick
592273,2024,31,325,360,55,44,7,0,4,81,27,22.5,7.5,0.169,0.228,0.242,0.47,15,74,0,1,3,Drury, Brandon
592450,2024,32,559,704,180,85,36,1,58,171,133,24.3,18.9,0.322,0.701,0.458,1.159,144,392,0,10,2,Judge, Aaron
592518,2024,31,593,643,163,104,30,0,29,124,45,19.3,7.0,0.275,0.472,0.325,0.797,105,280,2,11,4,Machado, Manny
592626,2024,32,367,449,101,60,17,1,23,105,55,23.4,12.2,0.275,0.515,0.393,0.908,64,189,4,7,3,Pederson, Joc
592663,2024,33,380,413,101,68,18,1,14,102,27,24.7,6.5,0.266,0.429,0.322,0.751,47,163,2,2,1,Realmuto, J.T.
592669,2024,32,385,424,88,55,18,0,15,84,36,19.8,8.5,0.229,0.392,0.297,0.689,52,151,1,1,1,Renfroe, Hunter
592696,2024,32,297,319,52,30,12,0,10,77,16,24.1,5.0,0.175,0.316,0.215,0.531,35,94,1,9,4,Rosario, Eddie
592885,2024,32,270,315,85,59,12,3,11,58,40,18.4,12.7,0.315,0.504,0.406,0.91,42,136,1,21,1,Yelich, Christian
593160,2024,35,293,335,65,49,9,3,4,52,35,15.5,10.4,0.222,0.314,0.311,0.625,15,92,3,17,0,Merrifield, Whit
593428,2024,31,428,463,113,86,15,1,11,79,28,17.1,6.0,0.264,0.381,0.307,0.688,44,163,3,13,6,Bogaerts, Xander
593871,2024,30,417,469,89,62,11,0,16,137,46,29.2,9.8,0.213,0.355,0.296,0.651,45,148,2,4,2,Polanco, Jorge
594807,2024,35,303,330,55,34,10,0,11,99,21,30.0,6.4,0.182,0.323,0.245,0.568,30,98,0,0,1,Duvall, Adam
595281,2024,34,259,281,51,34,9,3,5,86,12,30.6,4.3,0.197,0.313,0.237,0.55,26,81,2,6,1,Kiermaier, Kevin
595777,2024,31,564,668,158,105,29,0,24,101,76,15.1,11.4,0.28,0.459,0.38,0.839,85,259,3,10,5,Profar, Jurickson
595879,2024,31,272,289,50,32,12,0,6,69,12,23.9,4.2,0.184,0.294,0.221,0.515,37,80,1,8,3,Báez, Javier
595909,2024,31,323,346,81,53,16,5,7,98,18,28.3,5.2,0.251,0.396,0.29,0.686,37,128,2,5,3,Cave, Jake
596019,2024,30,618,689,169,96,39,1,33,127,56,18.4,8.1,0.273,0.5,0.344,0.844,91,309,4,29,3,Lindor, Francisco
